Date (日期),Ticker (股票代码),Name (名称),Type (类型),Volume (成交量),Signal Strength,Direction (方向),ML_Prob,ML_Detail,Pattern (形态),Daily_J,Weekly_J,Price,ATR,Stop_Loss (止损),Suggested_Shares (建议股数),Position_Size (建议仓位$)
2026-01-08,MU,美光科技,Stock,33897720,Strong,Short,31.4%,XGB:0.22|LGB:0.42|LR:0.42|N:286|Base:0.30,Doji (十字星),77.8,96.09,327.02,16.15,359.32,15.0,4905.0
2026-01-07,MU,美光科技,Stock,32781099,Strong,Short,31.3%,XGB:0.25|LGB:0.54|LR:0.20|N:285|Base:0.30,Doji (十字星),93.28,102.43,339.55,15.67,370.89,15.0,5093.0
2025-12-31,MU,美光科技,Stock,17573788,Strong,Short,35.4%,XGB:0.42|LGB:0.68|LR:0.32|N:281|Base:0.30,Doji (十字星),87.3,92.52,285.41,13.67,312.75,18.0,5137.0
2026-06-22,NVDA,英伟达,Stock,115057966,Strong,Short,29.9%,XGB:0.29|LGB:0.23|LR:0.52|N:311|Base:0.29,Dark Cloud Cover (乌云盖顶),79.63,23.4,208.65,7.49,223.63,33.0,6885.0
2026-05-18,NVDA,英伟达,Stock,144108922,Strong,Short,31.9%,XGB:0.41|LGB:0.40|LR:0.35|N:288|Base:0.29,Doji (十字星),72.83,93.63,222.32,7.78,237.88,32.0,7114.0
2026-05-15,NVDA,英伟达,Stock,177323868,Strong,Short,31.7%,XGB:0.49|LGB:0.32|LR:0.30|N:287|Base:0.29,Doji (十字星),91.51,100.31,225.32,7.49,240.3,33.0,7435.0
2026-05-13,NVDA,英伟达,Stock,142422903,Strong,Short,35.6%,XGB:0.64|LGB:0.51|LR:0.37|N:285|Base:0.29,Doji (十字星),108.35,109.92,225.83,6.91,239.65,36.0,8129.0
2026-04-23,NVDA,英伟达,Stock,108937228,Strong,Short,25.0%,XGB:0.09|LGB:0.08|LR:0.27|N:295|Base:0.30,"Bearish Engulfing (看跌吞没), Doji (十字星)",82.84,106.14,199.64,4.98,209.6,50.0,9982.0
2026-04-22,NVDA,英伟达,Stock,106421485,Strong + Div,Short,29.5%,XGB:0.19|LGB:0.39|LR:0.27|N:294|Base:0.30,"Bearish Engulfing (看跌吞没), Doji (十字星)",98.08,113.87,202.5,4.85,212.2,51.0,10327.0
2026-04-21,NVDA,英伟达,Stock,107184703,Strong,Short,26.3%,XGB:0.13|LGB:0.14|LR:0.28|N:293|Base:0.30,Bearish Engulfing (看跌吞没),94.36,108.57,199.88,4.98,209.84,50.0,9994.0
2026-04-16,NVDA,英伟达,Stock,133187482,Strong,Short,27.0%,XGB:0.11|LGB:0.17|LR:0.31|N:290|Base:0.30,Doji (十字星),101.76,91.38,198.35,5.27,208.89,47.0,9322.0
2026-02-25,NVDA,英伟达,Stock,250637102,Strong,Short,30.5%,XGB:0.22|LGB:0.26|LR:0.49|N:318|Base:0.31,Doji (十字星),97.04,94.27,195.56,5.88,207.32,42.0,8213.0
2026-02-24,NVDA,英伟达,Stock,175123602,Strong,Short,32.7%,XGB:0.37|LGB:0.35|LR:0.39|N:317|Base:0.31,"Doji (十字星), Doji (十字星)",95.58,94.88,192.85,5.96,204.77,41.0,7906.0
2026-02-23,NVDA,英伟达,Stock,171584839,Strong + Div,Short,34.8%,XGB:0.39|LGB:0.50|LR:0.39|N:316|Base:0.31,Doji (十字星),84.93,90.57,191.55,5.93,203.41,42.0,8045.0
2026-02-02,NVDA,英伟达,Stock,165794054,Strong,Short,37.0%,XGB:0.59|LGB:0.35|LR:0.65|N:302|Base:0.32,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星), Shooting Star (射击之星)",64.87,82.11,185.61,5.26,196.13,47.0,8723.0
2026-01-30,NVDA,英伟达,Stock,179489463,Strong,Short,32.7%,XGB:0.38|LGB:0.30|LR:0.47|N:301|Base:0.31,"Doji (十字星), Doji (十字星), Doji (十字星)",99.33,94.21,191.13,5.18,201.49,48.0,9174.0
2026-01-29,NVDA,英伟达,Stock,171764375,Strong,Short,30.0%,XGB:0.20|LGB:0.28|LR:0.35|N:300|Base:0.31,Doji (十字星),110.32,101.28,192.51,5.19,202.89,48.0,9240.0
2026-01-28,NVDA,英伟达,Stock,148552677,Strong,Short,28.5%,XGB:0.12|LGB:0.25|LR:0.30|N:299|Base:0.31,Doji (十字星),106.79,97.98,191.52,5.02,201.56,49.0,9384.0
2026-01-27,NVDA,英伟达,Stock,143711557,Strong,Short,30.4%,XGB:0.21|LGB:0.27|LR:0.40|N:298|Base:0.32,"Doji (十字星), Doji (十字星), Doji (十字星)",94.9,87.98,188.52,5.11,198.74,48.0,9048.0
2026-01-26,NVDA,英伟达,Stock,124799649,Strong,Short,37.8%,XGB:0.57|LGB:0.56|LR:0.46|N:297|Base:0.32,"Doji (十字星), Doji (十字星)",82.01,81.14,186.47,5.17,196.81,48.0,8950.0
2026-01-23,NVDA,英伟达,Stock,142748076,Strong,Short,43.4%,XGB:0.25|LGB:0.16|LR:0.58|HMM:1,"Bearish Engulfing (看跌吞没), Doji (十字星)",77.75,79.45,187.67,5.24,198.15,47.0,8820.0
2026-06-02,PLTR,帕兰提尔,Stock,42489927,Strong,Short,40.7%,XGB:0.37|LGB:0.63|LR:0.68|N:298|Base:0.36,Doji (十字星),80.23,83.43,152.17,6.86,165.89,36.0,5478.0
2026-06-01,PLTR,帕兰提尔,Stock,56617353,Strong + Div,Short,37.1%,XGB:0.31|LGB:0.40|LR:0.63|N:297|Base:0.36,Doji (十字星),101.43,99.51,160.65,6.56,173.77,38.0,6104.0
2026-05-22,PLTR,帕兰提尔,Stock,27261935,Strong,Short,39.4%,XGB:0.51|LGB:0.57|LR:0.43|N:292|Base:0.35,Doji (十字星),100.36,32.49,136.88,5.5,147.88,45.0,6159.0
2026-01-14,PLTR,帕兰提尔,Stock,33651401,Strong + AI_Bear,Short,56.4%,XGB:0.20|LGB:0.33|LR:0.69|HMM:1,"Bearish Engulfing (看跌吞没), Doji (十字星), Doji (十字星)",66.67,58.58,178.4,7.07,192.54,35.0,6244.0
2026-07-02,TSLA,特斯拉,Stock,72014753,Strong,Short,33.1%,XGB:0.21|LGB:0.25|LR:0.52|N:319|Base:0.35,"Shooting Star (射击之星), Bearish Engulfing (看跌吞没)",69.87,16.14,393.45,19.61,432.67,12.0,4721.0
2026-05-29,TSLA,特斯拉,Stock,44967971,Strong,Short,44.7%,XGB:0.78|LGB:0.75|LR:0.50|N:296|Base:0.35,"Doji (十字星), Hanging Man (吊颈线)",94.41,98.36,435.79,14.97,465.73,16.0,6972.0
2026-05-28,TSLA,特斯拉,Stock,32191161,Strong,Short,39.9%,XGB:0.61|LGB:0.51|LR:0.47|N:295|Base:0.35,Doji (十字星),95.47,102.59,442.1,15.06,472.22,16.0,7073.0
2026-05-27,TSLA,特斯拉,Stock,44260767,Strong,Short,39.8%,XGB:0.50|LGB:0.62|LR:0.45|N:294|Base:0.35,Doji (十字星),76.06,101.42,440.36,15.62,471.6,16.0,7045.0
2026-05-15,TSLA,特斯拉,Stock,52085091,Strong,Short,38.2%,XGB:0.40|LGB:0.52|LR:0.55|N:287|Base:0.35,Doji (十字星),65.38,98.57,422.24,17.17,456.58,14.0,5911.0
2026-05-14,TSLA,特斯拉,Stock,45182287,Strong,Short,34.8%,XGB:0.31|LGB:0.32|LR:0.50|N:286|Base:0.35,Doji (十字星),91.33,112.67,443.3,16.85,477.0,14.0,6206.0
2026-05-06,TSLA,特斯拉,Stock,53403399,Strong,Short,40.5%,XGB:0.44|LGB:0.72|LR:0.48|N:280|Base:0.35,Bearish Engulfing (看跌吞没),96.34,90.15,398.73,14.42,427.57,17.0,6778.0
2026-05-05,TSLA,特斯拉,Stock,46147252,Strong,Short,35.6%,XGB:0.34|LGB:0.37|LR:0.44|N:279|Base:0.35,"Doji (十字星), Bearish Engulfing (看跌吞没)",80.37,80.95,389.37,14.18,417.73,17.0,6619.0
2026-05-04,TSLA,特斯拉,Stock,48463706,Strong + Div,Short,37.9%,XGB:0.33|LGB:0.49|LR:0.50|N:302|Base:0.36,Doji (十字星),84.01,84.04,392.51,14.26,421.03,17.0,6672.0
2026-01-26,TSLA,特斯拉,Stock,49397415,Strong,Short,34.9%,XGB:0.33|LGB:0.30|LR:0.55|N:297|Base:0.34,Doji (十字星),72.38,21.65,435.2,15.14,465.48,16.0,6963.0
2026-01-23,TSLA,特斯拉,Stock,56771364,Strong,Short,36.7%,XGB:0.50|LGB:0.41|LR:0.42|N:296|Base:0.34,Doji (十字星),91.2,43.18,449.06,15.17,479.4,16.0,7184.0
2026-01-13,TSLA,特斯拉,Stock,53719214,Strong,Short,31.8%,XGB:0.25|LGB:0.24|LR:0.35|N:289|Base:0.34,Doji (十字星),76.45,51.93,447.2,15.87,478.94,15.0,6708.0
2026-03-19,IWM,罗素2000指数ETF,Index ETF,58572670,Strong,Long,22.6%,XGB:0.05|LGB:0.09|LR:0.29|N:334|Base:0.27,Piercing Line (刺透形态),25.32,-5.02,247.63,5.57,236.49,44.0,10895.0
2026-03-17,IWM,罗素2000指数ETF,Index ETF,40245262,Strong,Long,25.1%,XGB:0.16|LGB:0.16|LR:0.34|N:332|Base:0.27,"Doji (十字星), Doji (十字星), Doji (十字星)",24.85,-2.53,250.05,5.51,239.03,45.0,11252.0
2026-03-16,IWM,罗素2000指数ETF,Index ETF,46739134,Strong,Long,24.7%,XGB:0.11|LGB:0.16|LR:0.35|N:331|Base:0.27,"Doji (十字星), Doji (十字星)",13.36,-5.76,248.92,5.72,237.48,43.0,10703.0
2026-03-13,IWM,罗素2000指数ETF,Index ETF,53403271,Strong + Div,Long,26.5%,XGB:0.15|LGB:0.26|LR:0.38|N:330|Base:0.28,"Bullish Engulfing (看涨吞没), Doji (十字星)",8.09,-5.14,246.59,5.78,235.03,43.0,10603.0
2026-03-12,IWM,罗素2000指数ETF,Index ETF,61523204,Strong + Div,Long,25.9%,XGB:0.22|LGB:0.11|LR:0.42|N:329|Base:0.28,"Bullish Engulfing (看涨吞没), Doji (十字星)",19.12,-2.8,247.41,5.84,235.73,42.0,10391.0
2026-03-11,IWM,罗素2000指数ETF,Index ETF,48718424,Strong,Long,28.5%,XGB:0.08|LGB:0.09|LR:0.45|N:328|Base:0.28,"Doji (十字星), Bullish Engulfing (看涨吞没), Doji (十字星), Doji (十字星)",37.12,12.76,252.85,5.8,241.25,43.0,10872.0
2026-03-10,IWM,罗素2000指数ETF,Index ETF,55691412,Strong,Long,26.9%,XGB:0.17|LGB:0.21|LR:0.47|N:327|Base:0.28,"Doji (十字星), Bullish Engulfing (看涨吞没), Doji (十字星)",31.06,14.22,253.36,5.96,241.44,41.0,10387.0
2026-03-09,IWM,罗素2000指数ETF,Index ETF,65138799,Strong,Long,30.8%,XGB:0.16|LGB:0.23|LR:0.50|N:326|Base:0.28,"Doji (十字星), Bullish Engulfing (看涨吞没)",22.51,14.96,253.62,6.01,241.6,41.0,10398.0
2026-03-06,IWM,罗素2000指数ETF,Index ETF,62809559,Strong,Long,32.6%,XGB:0.39|LGB:0.42|LR:0.56|N:325|Base:0.28,Doji (十字星),6.1,14.54,250.89,5.69,239.51,43.0,10788.0
2026-07-30,QQQ,纳斯达克100指数ETF,Index ETF,65000770,Strong,Long,39.0%,XGB:0.90|LGB:0.88|LR:0.57|N:338|Base:0.26,Doji (十字星),27.62,-1.46,683.55,15.26,653.03,16.0,10936.0
2026-07-28,QQQ,纳斯达克100指数ETF,Index ETF,49675490,Strong + Div,Long,39.5%,XGB:0.93|LGB:0.95|LR:0.57|N:336|Base:0.26,Doji (十字星),5.81,-14.05,675.49,14.31,646.87,17.0,11483.0
2026-07-23,QQQ,纳斯达克100指数ETF,Index ETF,43390455,Strong + Div,Long,23.0%,XGB:0.10|LGB:0.09|LR:0.39|N:333|Base:0.26,"Doji (十字星), Doji (十字星)",22.86,-4.47,691.96,14.47,663.02,17.0,11763.0
2026-07-20,QQQ,纳斯达克100指数ETF,Index ETF,28995795,Strong,Long,27.0%,XGB:0.08|LGB:0.07|LR:0.43|N:330|Base:0.26,Doji (十字星),15.99,0.66,696.06,14.93,666.2,16.0,11136.0
2026-07-17,QQQ,纳斯达克100指数ETF,Index ETF,53690868,Strong,Long,24.8%,XGB:0.14|LGB:0.19|LR:0.39|N:329|Base:0.26,Doji (十字星),19.69,15.95,695.33,15.28,664.77,16.0,11125.0
2026-03-25,QQQ,纳斯达克100指数ETF,Index ETF,58868432,Strong,Long,23.9%,XGB:0.04|LGB:0.03|LR:0.34|N:338|Base:0.25,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星)",24.96,-0.9,587.82,10.0,567.82,25.0,14695.0
2026-03-24,QQQ,纳斯达克100指数ETF,Index ETF,50831532,Strong,Long,26.9%,XGB:0.26|LGB:0.32|LR:0.41|N:337|Base:0.25,Doji (十字星),13.52,-6.04,583.98,10.2,563.58,24.0,14015.0
2026-03-23,QQQ,纳斯达克100指数ETF,Index ETF,85760937,Strong,Long,22.4%,XGB:0.09|LGB:0.12|LR:0.39|N:336|Base:0.25,"Doji (十字星), Doji (十字星)",13.94,-0.66,588.0,10.52,566.96,23.0,13524.0
2026-02-17,QQQ,纳斯达克100指数ETF,Index ETF,69013763,Strong,Long,32.4%,XGB:0.39|LGB:0.46|LR:0.62|N:312|Base:0.27,"Doji (十字星), Doji (十字星)",24.45,4.05,601.3,10.41,580.48,24.0,14431.0
2026-02-13,QQQ,纳斯达克100指数ETF,Index ETF,69237547,Strong,Long,33.5%,XGB:0.41|LGB:0.23|LR:0.62|N:311|Base:0.27,Doji (十字星),17.96,14.93,601.92,10.4,581.12,24.0,14446.0
2026-02-05,QQQ,纳斯达克100指数ETF,Index ETF,89354492,Strong,Long,37.4%,XGB:0.37|LGB:0.54|LR:0.76|N:305|Base:0.27,Doji (十字星),-8.13,18.74,597.03,9.89,577.25,25.0,14925.0
2026-07-14,SOXL,半导体3倍做多ETF,Index ETF,48162818,Strong,Long,45.1%,XGB:0.63|LGB:0.46|LR:0.53|N:324|Base:0.41,Bullish Engulfing (看涨吞没),22.57,11.66,176.66,35.13,106.4,7.0,1236.0
2026-07-13,SOXL,半导体3倍做多ETF,Index ETF,51153188,Strong,Long,46.1%,XGB:0.60|LGB:0.61|LR:0.50|N:323|Base:0.41,"Doji (十字星), Bullish Engulfing (看涨吞没)",17.36,6.4,165.37,36.06,93.25,6.0,992.0
2026-07-08,SOXL,半导体3倍做多ETF,Index ETF,61615014,Strong,Long,46.9%,XGB:0.68|LGB:0.59|LR:0.51|N:320|Base:0.41,"Doji (十字星), Bullish Engulfing (看涨吞没)",9.1,14.89,174.82,38.43,97.96,6.0,1048.0
2026-07-07,SOXL,半导体3倍做多ETF,Index ETF,77527797,Strong,Long,49.1%,XGB:0.70|LGB:0.69|LR:0.65|N:319|Base:0.41,Doji (十字星),5.24,10.45,165.28,40.01,85.26,6.0,991.0
2026-03-10,SOXL,半导体3倍做多ETF,Index ETF,103643453,Strong,Long,39.7%,XGB:0.48|LGB:0.37|LR:0.58|N:327|Base:0.37,"Hammer (锤子线), Bullish Engulfing (看涨吞没)",27.07,16.66,54.59,6.14,42.31,40.0,2183.0
2026-03-09,SOXL,半导体3倍做多ETF,Index ETF,113362337,Strong,Long,35.8%,XGB:0.08|LGB:0.11|LR:0.48|N:326|Base:0.37,"Hammer (锤子线), Bullish Engulfing (看涨吞没)",11.95,13.11,53.32,6.27,40.78,39.0,2079.0
2026-03-24,SPY,标普500指数ETF,Index ETF,95310078,Strong,Long,23.5%,XGB:0.08|LGB:0.05|LR:0.76|N:337|Base:0.13,Doji (十字星),25.22,-7.26,653.18,9.71,633.76,25.0,16329.0
2026-03-23,SPY,标普500指数ETF,Index ETF,125203779,Strong,Long,23.6%,XGB:0.11|LGB:0.15|LR:0.72|N:336|Base:0.13,"Doji (十字星), Doji (十字星)",18.56,-4.04,655.38,9.9,635.58,25.0,16384.0
2026-03-19,SPY,标普500指数ETF,Index ETF,110067392,Strong + Div,Long,25.3%,XGB:0.17|LGB:0.17|LR:0.79|N:334|Base:0.13,Doji (十字星),6.62,-12.15,659.8,9.16,641.48,27.0,17814.0
2026-03-12,SPY,标普500指数ETF,Index ETF,107906562,Strong + Div,Long,24.0%,XGB:0.24|LGB:0.67|LR:0.67|N:329|Base:0.13,"Bullish Engulfing (看涨吞没), Doji (十字星)",21.75,-5.45,666.06,9.41,647.24,26.0,17317.0
2026-06-29,AAPL,苹果,Stock,63825743,Strong,Long,36.3%,XGB:0.46|LGB:0.39|LR:0.30|N:316|Base:0.35,Piercing Line (刺透形态),24.6,11.85,281.74,8.18,265.38,30.0,8452.0
2026-03-23,AAPL,苹果,Stock,37465587,Strong,Long,38.1%,XGB:0.28|LGB:0.29|LR:0.64|N:336|Base:0.33,"Doji (十字星), Doji (十字星)",24.94,6.25,251.49,5.59,240.31,44.0,11065.0
2026-03-20,AAPL,苹果,Stock,87981315,Strong + Div,Long,39.3%,XGB:0.50|LGB:0.51|LR:0.65|N:335|Base:0.33,"Doji (十字星), Doji (十字星)",7.59,9.96,247.99,5.51,236.97,45.0,11159.0
2026-03-19,AAPL,苹果,Stock,34568663,Strong + Div,Long,38.3%,XGB:0.31|LGB:0.31|LR:0.62|N:334|Base:0.34,Doji (十字星),8.11,11.97,248.96,5.69,237.58,43.0,10705.0
2026-03-18,AAPL,苹果,Stock,34652568,Strong + Div,Long,35.1%,XGB:0.31|LGB:0.35|LR:0.61|N:333|Base:0.34,Doji (十字星),11.99,14.01,249.94,5.78,238.38,43.0,10747.0
2026-03-16,AAPL,苹果,Stock,30091880,Strong,Long,40.5%,XGB:0.56|LGB:0.57|LR:0.57|N:331|Base:0.34,Doji (十字星),9.86,19.98,252.82,5.98,240.86,41.0,10365.0
2026-03-10,AAPL,苹果,Stock,26403306,Strong,Long,37.4%,XGB:0.26|LGB:0.24|LR:0.58|N:327|Base:0.34,"Doji (十字星), Doji (十字星), Bullish Engulfing (看涨吞没)",21.42,47.27,260.83,6.31,248.21,39.0,10172.0
2026-02-23,AAPL,苹果,Stock,37308155,Strong,Long,37.0%,XGB:0.16|LGB:0.19|LR:0.59|N:316|Base:0.35,"Doji (十字星), Bullish Engulfing (看涨吞没)",32.61,64.68,266.18,6.48,253.22,38.0,10114.0
2026-02-20,AAPL,苹果,Stock,42070499,Strong,Long,36.0%,XGB:0.11|LGB:0.13|LR:0.58|N:315|Base:0.35,"Doji (十字星), Bullish Engulfing (看涨吞没)",20.28,57.71,264.58,6.51,251.56,38.0,10054.0
2026-02-18,AAPL,苹果,Stock,34203337,Strong,Long,35.4%,XGB:0.09|LGB:0.14|LR:0.54|N:313|Base:0.35,Doji (十字星),12.83,57.23,264.35,6.66,251.03,37.0,9780.0
2026-01-23,AAPL,苹果,Stock,41688982,Strong,Long,32.9%,XGB:0.30|LGB:0.34|LR:0.24|N:296|Base:0.34,"Doji (十字星), Doji (十字星)",27.32,-14.24,248.04,4.87,238.3,51.0,12650.0
2026-01-22,AAPL,苹果,Stock,39708340,Strong,Long,34.6%,XGB:0.36|LGB:0.40|LR:0.30|N:295|Base:0.34,"Doji (十字星), Doji (十字星)",25.38,-13.71,248.35,4.88,238.59,51.0,12665.0
2026-01-21,AAPL,苹果,Stock,54641725,Strong,Long,34.5%,XGB:0.42|LGB:0.32|LR:0.30|N:294|Base:0.34,Doji (十字星),18.42,-14.91,247.65,5.0,237.65,50.0,12382.0
2026-01-15,AAPL,苹果,Stock,39388564,Strong + Div,Long,33.5%,XGB:0.08|LGB:0.14|LR:0.44|N:291|Base:0.34,"Doji (十字星), Doji (十字星), Doji (十字星)",15.94,-12.25,258.21,4.37,249.47,57.0,14717.0
2026-01-14,AAPL,苹果,Stock,40019421,Strong,Long,31.2%,XGB:0.15|LGB:0.18|LR:0.46|N:290|Base:0.34,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星)",18.47,-8.11,259.96,4.4,251.16,56.0,14557.0
2026-01-13,AAPL,苹果,Stock,45730847,Strong,Long,34.9%,XGB:0.16|LGB:0.15|LR:0.49|N:289|Base:0.35,"Doji (十字星), Doji (十字星), Doji (十字星)",18.46,-5.54,261.05,4.34,252.37,57.0,14879.0
2026-01-12,AAPL,苹果,Stock,45263767,Strong,Long,34.9%,XGB:0.21|LGB:0.14|LR:0.48|N:288|Base:0.35,"Doji (十字星), Doji (十字星), Doji (十字星)",11.25,-7.43,260.25,4.41,251.43,56.0,14574.0
2026-01-09,AAPL,苹果,Stock,39996967,Strong,Long,34.3%,XGB:0.17|LGB:0.10|LR:0.46|N:287|Base:0.35,"Doji (十字星), Doji (十字星)",3.68,-3.13,259.37,4.41,250.55,56.0,14524.0
2026-01-08,AAPL,苹果,Stock,50419337,Strong + Div,Long,31.2%,XGB:0.18|LGB:0.12|LR:0.42|N:286|Base:0.35,Doji (十字星),-3.17,-3.91,259.04,4.44,250.16,56.0,14506.0
2026-07-09,AMD,超威半导体,Stock,26670194,Strong,Long,38.3%,XGB:0.33|LGB:0.27|LR:0.52|N:323|Base:0.40,Doji (十字星),39.32,76.5,546.72,37.45,471.82,6.0,3280.0
2026-03-31,AMD,超威半导体,Stock,41370319,Strong,Long,40.1%,XGB:0.51|LGB:0.51|LR:0.58|N:279|Base:0.36,Doji (十字星),19.33,17.86,203.43,9.99,183.45,25.0,5085.0
2026-03-09,AMD,超威半导体,Stock,38678483,Strong,Long,36.4%,XGB:0.38|LGB:0.35|LR:0.50|N:326|Base:0.35,"Doji (十字星), Inverted Hammer (倒锤子线), Inverted Hammer (倒锤子线), Bullish Engulfing (看涨吞没)",39.97,3.26,202.68,10.91,180.86,22.0,4458.0
2026-03-06,AMD,超威半导体,Stock,33121910,Strong,Long,35.8%,XGB:0.38|LGB:0.30|LR:0.49|N:325|Base:0.35,"Doji (十字星), Inverted Hammer (倒锤子线)",20.26,-4.78,192.43,10.68,171.07,23.0,4425.0
2026-03-05,AMD,超威半导体,Stock,34772443,Strong,Long,39.0%,XGB:0.47|LGB:0.49|LR:0.45|N:324|Base:0.35,"Doji (十字星), Doji (十字星), Inverted Hammer (倒锤子线)",37.54,2.16,199.45,10.81,177.83,23.0,4587.0
2026-03-04,AMD,超威半导体,Stock,40110276,Strong,Long,43.7%,XGB:0.59|LGB:0.74|LR:0.53|N:323|Base:0.36,"Doji (十字星), Doji (十字星)",33.77,4.75,202.07,10.95,180.17,22.0,4445.0
2026-03-03,AMD,超威半导体,Stock,36191094,Strong + Div,Long,38.3%,XGB:0.44|LGB:0.44|LR:0.53|N:322|Base:0.35,Doji (十字星),12.89,-6.24,190.95,10.83,169.29,23.0,4391.0
2026-02-23,AMD,超威半导体,Stock,28187909,Strong + Div,Long,37.5%,XGB:0.23|LGB:0.20|LR:0.55|N:316|Base:0.36,"Doji (十字星), Doji (十字星)",11.7,-1.22,196.6,11.19,174.22,22.0,4325.0
2026-02-19,AMD,超威半导体,Stock,25842274,Strong,Long,38.2%,XGB:0.20|LGB:0.26|LR:0.58|N:314|Base:0.36,Doji (十字星),36.19,12.1,203.37,12.0,179.37,20.0,4067.0
2026-02-17,AMD,超威半导体,Stock,33712081,Strong,Long,37.3%,XGB:0.31|LGB:0.39|LR:0.59|N:312|Base:0.36,Doji (十字星),38.26,11.8,203.08,12.8,177.48,19.0,3858.0
2026-02-02,AMD,超威半导体,Stock,36308106,Strong,Long,40.4%,XGB:0.47|LGB:0.44|LR:0.64|N:302|Base:0.37,"Hammer (锤子线), Doji (十字星), Bullish Engulfing (看涨吞没)",24.53,78.09,246.27,11.5,223.27,21.0,5171.0
2026-01-12,AMD,超威半导体,Stock,27287274,Strong,Long,41.8%,XGB:0.54|LGB:0.63|LR:0.50|N:288|Base:0.36,Bullish Engulfing (看涨吞没),-2.31,13.75,207.69,8.62,190.45,29.0,6023.0
2026-07-30,AMZN,亚马逊,Stock,78755052,Strong,Long,38.9%,XGB:0.31|LGB:0.21|LR:0.69|N:338|Base:0.33,Inverted Hammer (倒锤子线),15.02,15.71,235.5,7.31,220.88,34.0,8007.0
2026-06-26,AMZN,亚马逊,Stock,241155673,Strong,Long,34.6%,XGB:0.39|LGB:0.36|LR:0.45|N:315|Base:0.33,Doji (十字星),17.46,-3.23,232.69,7.84,217.01,31.0,7213.0
2026-06-24,AMZN,亚马逊,Stock,62415490,Strong,Long,42.8%,XGB:0.72|LGB:0.65|LR:0.63|N:313|Base:0.33,"Doji (十字星), Doji (十字星)",8.38,-9.9,234.27,7.86,218.55,31.0,7262.0
2026-06-23,AMZN,亚马逊,Stock,56989747,Strong,Long,42.3%,XGB:0.59|LGB:0.73|LR:0.70|N:312|Base:0.33,Doji (十字星),12.83,-10.17,234.11,7.73,218.65,32.0,7491.0
2026-03-30,AMZN,亚马逊,Stock,42710345,Strong,Long,38.0%,XGB:0.56|LGB:0.59|LR:0.58|N:278|Base:0.31,Doji (十字星),3.47,1.61,200.95,5.7,189.55,43.0,8640.0
2026-03-24,AMZN,亚马逊,Stock,34266291,Strong,Long,40.6%,XGB:0.60|LGB:0.60|LR:0.56|N:337|Base:0.33,Doji (十字星),22.07,15.12,207.24,5.56,196.12,44.0,9118.0
2026-03-16,AMZN,亚马逊,Stock,42137043,Strong,Long,33.3%,XGB:0.30|LGB:0.31|LR:0.53|N:331|Base:0.33,Doji (十字星),24.18,23.25,211.74,5.92,199.9,42.0,8893.0
2026-02-18,AMZN,亚马逊,Stock,51003299,Strong,Long,33.1%,XGB:0.24|LGB:0.46|LR:0.28|N:313|Base:0.33,"Doji (十字星), Bullish Engulfing (看涨吞没)",18.27,2.7,204.79,7.06,190.67,35.0,7167.0
2026-02-17,AMZN,亚马逊,Stock,69879200,Strong,Long,32.9%,XGB:0.22|LGB:0.50|LR:0.22|N:312|Base:0.33,"Doji (十字星), Bullish Engulfing (看涨吞没)",0.46,-2.65,201.15,7.16,186.83,34.0,6839.0
2026-02-13,AMZN,亚马逊,Stock,66321593,Strong,Long,35.2%,XGB:0.52|LGB:0.68|LR:0.29|N:311|Base:0.33,Doji (十字星),-7.01,6.78,198.79,7.27,184.25,34.0,6758.0
2026-02-11,AMZN,亚马逊,Stock,65545455,Strong,Long,35.4%,XGB:0.48|LGB:0.37|LR:0.38|N:309|Base:0.33,Doji (十字星),-2.08,10.53,204.08,7.61,188.86,32.0,6530.0
2026-02-10,AMZN,亚马逊,Stock,67175031,Strong + Div,Long,39.6%,XGB:0.68|LGB:0.53|LR:0.41|N:308|Base:0.33,"Doji (十字星), Inverted Hammer (倒锤子线)",1.53,15.14,206.96,7.73,191.5,32.0,6622.0
2026-02-09,AMZN,亚马逊,Stock,91178443,Strong + Div,Long,37.9%,XGB:0.64|LGB:0.38|LR:0.45|N:307|Base:0.33,Doji (十字星),1.94,17.95,208.72,7.84,193.04,31.0,6470.0
2026-07-20,AVGO,,Stock,14214613,Strong,Long,35.2%,XGB:0.25|LGB:0.23|LR:0.45|N:330|Base:0.38,Doji (十字星),28.84,2.26,378.16,17.02,344.12,14.0,5294.0
2026-07-06,AVGO,,Stock,22543419,Strong,Long,39.2%,XGB:0.37|LGB:0.44|LR:0.49|N:320|Base:0.38,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星)",36.08,-12.51,373.9,18.2,337.5,13.0,4860.0
2026-07-01,AVGO,,Stock,23621758,Strong,Long,42.7%,XGB:0.60|LGB:0.49|LR:0.56|N:318|Base:0.38,"Doji (十字星), Doji (十字星)",16.09,-16.22,369.34,17.87,333.6,13.0,4801.0
2026-06-30,AVGO,,Stock,26920879,Strong,Long,47.9%,XGB:0.74|LGB:0.77|LR:0.60|N:317|Base:0.38,"Doji (十字星), Doji (十字星)",21.32,-11.36,377.75,18.5,340.75,13.0,4910.0
