Date,Ticker,Open,High,Low,Close,Volume,Source
2026-03-03,CRCL,91.5,104.3000030517578,91.12999725341795,99.62999725341795,33367000.0,yahoo
2026-03-03,CRWV,75.2300033569336,75.37000274658203,70.37000274658203,73.77999877929688,24549400.0,yahoo
2026-03-03,GOOGL,298.5899963378906,303.94000244140625,296.7099914550781,303.5799865722656,35347940.0,yahoo
2026-03-03,HOOD,74.04000091552734,77.39990234375,72.25,76.06999969482422,26583940.0,yahoo
2026-03-03,IWM,256.79998779296875,261.1199951171875,253.3099975585937,259.239990234375,59248326.0,yahoo
2026-03-03,META,648.2899780273438,659.0399780273438,638.8400268554688,655.0800170898438,10683391.0,yahoo
2026-03-03,MSFT,393.1400146484375,406.7000122070313,392.6799926757813,403.9299926757813,37947881.0,yahoo
2026-03-03,MU,386.5499877929688,390.0899963378906,374.5499877929688,379.6799926757813,38513674.0,yahoo
2026-03-03,NVDA,178.4774932861328,180.8999938964844,176.9199981689453,180.0500030517578,169851790.0,yahoo
2026-03-03,PLTR,142.10000610351562,147.5,138.1999969482422,147.22000122070312,67059368.0,yahoo
2026-03-03,QQQ,596.3200073242188,603.9550170898438,591.8699951171875,601.5800170898438,96194557.0,yahoo
2026-03-03,SOXL,55.1150016784668,55.84999847412109,51.36000061035156,53.41999816894531,129639890.0,yahoo
2026-03-03,SPY,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,104078155.0,yahoo
2026-03-03,TSLA,395.0899963378906,396.3399963378906,385.3999938964844,392.4299926757813,62317429.0,yahoo
2026-03-04,AAPL,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39258957.0,yahoo
2026-03-04,AMD,192.1699981689453,202.44000244140625,189.8600006103516,202.07000732421875,40110276.0,yahoo
2026-03-04,AMZN,210.47000122070312,217.5350036621093,210.1499938964844,216.82000732421875,54286831.0,yahoo
2026-03-04,AVGO,315.67999267578125,322.6400146484375,311.739990234375,317.5299987792969,34895800.0,yahoo
2026-03-04,COIN,195.4349975585937,212.07000732421875,195.3999938964844,208.92999267578125,27099602.0,yahoo
2026-03-04,CRCL,102.8000030517578,106.3499984741211,101.4000015258789,105.2699966430664,24171000.0,yahoo
2026-03-04,CRWV,77.80000305175781,80.66000366210938,75.80000305175781,79.5,25322800.0,yahoo
2026-03-04,GOOGL,302.8900146484375,305.4649963378906,300.75,303.1300048828125,29310644.0,yahoo
2026-03-04,HOOD,79.63999938964844,83.8499984741211,79.62000274658203,82.20999908447266,37991917.0,yahoo
2026-03-04,IWM,261.20001220703125,262.9599914550781,258.8299865722656,261.760009765625,37834631.0,yahoo
2026-03-04,META,657.9600219726562,672.75,657.6710815429688,667.72998046875,10709535.0,yahoo
2026-03-04,MSFT,401.1619873046875,411.0325927734375,400.30999755859375,405.2000122070313,35644323.0,yahoo
2026-03-04,MU,393.635009765625,407.8800048828125,387.60888671875,400.7699890136719,32265916.0,yahoo
2026-03-04,NVDA,180.3699951171875,184.6999969482422,180.05999755859375,183.0399932861328,175709563.0,yahoo
2026-03-04,PLTR,148.4499969482422,154.52000427246094,148.10000610351562,153.19000244140625,59673984.0,yahoo
2026-03-04,QQQ,604.1500244140625,612.8800048828125,603.4299926757812,610.75,69315779.0,yahoo
2026-03-04,SOXL,55.959999084472656,57.720001220703125,54.380001068115234,56.619998931884766,74072546.0,yahoo
2026-03-04,SPY,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,67744042.0,yahoo
2026-03-04,TSLA,397.8450012207031,408.3299865722656,394.5899963378906,405.9400024414063,67670354.0,yahoo
2026-03-05,AAPL,260.7449951171875,261.55499267578125,257.25,260.2900085449219,49424671.0,yahoo
2026-03-05,AMD,197.7700042724609,203.7899932861328,194.8800048828125,199.4499969482422,34772443.0,yahoo
